evaluation_method,model,algorithm,feature_set,threshold,role,n_features,run_name,row_in_run,event_time,target_horizon,target_label,signal,predicted_proba_up,future_mid_return_bps,signed_return_bps,is_correct_signal,is_positive_signed_return,cooldown_trade_id
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,536,1782915835861,50,up,up,0.8509684490024219,0.8176198751708164,0.8176198751708164,True,True,10
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,587,1782915841063,50,down,up,0.893659946420803,-4.154504174942453,-4.154504174942453,False,False,11
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,638,1782915846267,50,down,up,0.9293677231960199,-1.3353329944920667,-1.3353329944920667,False,False,12
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,689,1782915851469,50,up,up,0.9295753208371705,1.7695525118877065,1.7695525118877065,True,True,13
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,740,1782915856671,50,up,up,0.9181653844485417,2.8708413484612727,2.8708413484612727,True,True,14
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,794,1782915862179,50,down,up,0.8654105146204378,-3.520777174017553,-3.520777174017553,False,False,15
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,865,1782915869421,50,up,up,0.9341893350172756,1.6530291759631055,1.6530291759631055,True,True,16
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,916,1782915874622,50,up,up,0.8736803341205,0.9849757804469839,0.9849757804469839,True,True,17
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,967,1782915879824,50,down,up,0.93190234313976,-4.306758021127566,-4.306758021127566,False,False,18
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1025,1782915885740,50,up,up,0.8637207486100212,5.2443508403898775,5.2443508403898775,True,True,19
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1076,1782915890942,50,down,up,0.9116958965179361,-3.305213975044463,-3.305213975044463,False,False,20
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1127,1782915896144,50,up,up,0.8563301926109627,1.1354992982437473,1.1354992982437473,True,True,21
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1178,1782915901346,50,up,up,0.9240458997122214,4.792066875212164,4.792066875212164,True,True,22
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1229,1782915906548,50,down,up,0.9540122120996337,-0.6175183273593454,-0.6175183273593454,False,False,23
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1280,1782915911750,50,up,up,0.9184095740182578,3.4382873323313135,3.4382873323313135,True,True,24
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1331,1782915916952,50,up,up,0.915752750283506,1.7852926920625123,1.7852926920625123,True,True,25
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1382,1782915922154,50,down,up,0.9133371382474655,-0.884146010874387,-0.884146010874387,False,False,26
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1433,1782915927360,50,down,up,0.8901178215046923,-2.502567216869922,-2.502567216869922,False,False,27
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1488,1782915932972,50,down,up,0.886035754598581,-1.2682847866729574,-1.2682847866729574,False,False,28
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1539,1782915938174,50,down,up,0.8858654923057985,-3.7719568361294087,-3.7719568361294087,False,False,29
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1597,1782915944090,50,up,up,0.911302332975184,1.1687499634760457,1.1687499634760457,True,True,30
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1648,1782915949292,50,up,up,0.8559515756076519,1.8864758877490395,1.8864758877490395,True,True,31
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1699,1782915954494,50,down,up,0.923877923797853,-3.2214263240593066,-3.2214263240593066,False,False,32
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1750,1782915959696,50,down,up,0.8905877121020614,-2.7883500397807293,-2.7883500397807293,False,False,33
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1801,1782915964900,50,down,up,0.8782197912884698,-0.734860004993898,-0.734860004993898,False,False,34
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1853,1782915970204,50,up,up,0.8533125993059485,0.5512250977801614,0.5512250977801614,True,True,35
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1904,1782915975406,50,up,up,0.8606885253787621,2.8561907935453767,2.8561907935453767,True,True,36
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,1955,1782915980610,50,up,up,0.9193490915986924,3.3229220674568793,3.3229220674568793,True,True,37
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2006,1782915985812,50,down,up,0.9511510819398662,-3.655669333857414,-3.655669333857414,False,False,38
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2057,1782915991016,50,up,up,0.9302174873382795,1.6698658513258913,1.6698658513258913,True,True,39
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2108,1782915996218,50,down,up,0.9574703403599369,-0.5843554684403784,-0.5843554684403784,False,False,40
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2159,1782916001420,50,down,up,0.9372383169900954,-1.0352044654049486,-1.0352044654049486,False,False,41
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2210,1782916006622,50,down,up,0.9534018028994923,-0.4675600960823978,-0.4675600960823978,False,False,42
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2261,1782916011824,50,up,up,0.9525693277778131,0.8349677827679258,0.8349677827679258,True,True,43
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2312,1782916017026,50,down,up,0.9263680594738207,-0.2337714600120222,-0.2337714600120222,False,False,44
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2363,1782916022228,50,down,up,0.9164601080626905,-3.3563687096260786,-3.3563687096260786,False,False,45
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2414,1782916027430,50,down,up,0.9346671379179315,-1.46994832630587,-1.46994832630587,False,False,46
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2476,1782916033754,50,up,up,0.8566208569440475,3.709722564553264,3.709722564553264,True,True,47
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2527,1782916038956,50,down,up,0.8833424327377586,-2.037920352392364,-2.037920352392364,False,False,48
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2578,1782916044158,50,down,up,0.9309327890788591,-3.5086107154647106,-3.5086107154647106,False,False,49
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2629,1782916049360,50,down,up,0.9261570803744732,-2.2728469162391907,-2.2728469162391907,False,False,50
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2689,1782916055480,50,down,up,0.8726514469732982,-0.618450380639457,-0.618450380639457,False,False,51
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2751,1782916061804,50,down,up,0.91930671285752,-5.382549673661474,-5.382549673661474,False,False,52
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2802,1782916067006,50,down,up,0.9022629078680436,-0.8195247592646115,-0.8195247592646115,False,False,53
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192258,2865,1782916073432,50,up,up,0.8664276701515092,4.398629567654577,4.398629567654577,True,True,54
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,11,1782916095668,50,down,up,0.878989877068178,-0.9200039811085858,-0.9200039811085858,False,False,1
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,69,1782916101584,50,up,up,0.9155976425223242,0.8196618476685735,0.8196618476685735,True,True,2
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,130,1782916107806,50,down,up,0.8520998416016514,-0.16726421808610503,-0.16726421808610503,False,False,3
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,181,1782916113010,50,up,up,0.9250163419884754,3.64642094584422,3.64642094584422,True,True,4
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,232,1782916118212,50,down,up,0.9546265516678628,-2.959547005381147,-2.959547005381147,False,False,5
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,286,1782916123720,50,up,up,0.8717882818971566,2.6929494068395066,2.6929494068395066,True,True,6
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,337,1782916128922,50,down,up,0.9125887648702902,-2.8594433115358697,-2.8594433115358697,False,False,7
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,389,1782916134226,50,down,up,0.8527277706100885,-1.0872337845357904,-1.0872337845357904,False,False,8
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,441,1782916139530,50,up,up,0.8630211622275531,1.6226637614846773,1.6226637614846773,True,True,9
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,493,1782916144836,50,down,up,0.9222059483034921,-0.11704012219060367,-0.11704012219060367,False,False,10
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,544,1782916150038,50,down,up,0.908472005917661,-0.31768404983645304,-0.31768404983645304,False,False,11
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,595,1782916155240,50,down,up,0.9618235111405058,-4.196906829504465,-4.196906829504465,False,False,12
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,655,1782916161360,50,down,up,0.9229851257381614,-2.1913371924286995,-2.1913371924286995,False,False,13
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,706,1782916166562,50,down,up,0.8790986868298747,-0.3680914874659713,-0.3680914874659713,False,False,14
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,757,1782916171764,50,down,up,0.9544458196521267,-1.6397406198054298,-1.6397406198054298,False,False,15
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,810,1782916177172,50,up,up,0.8511821736057686,1.2551093409429726,1.2551093409429726,True,True,16
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,867,1782916182986,50,down,up,0.856043349765439,-0.8700999359967376,-0.8700999359967376,False,False,17
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,918,1782916188188,50,up,up,0.9373886725136006,0.5522268547908382,0.5522268547908382,True,True,18
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,971,1782916193593,50,down,up,0.9420444369303606,-1.6563507247358,-1.6563507247358,False,False,19
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1022,1782916198795,50,down,up,0.9113730782836236,-3.062246433863658,-3.062246433863658,False,False,20
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1075,1782916204201,50,up,up,0.8987991005599149,1.5232228717776408,1.5232228717776408,True,True,21
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1126,1782916209403,50,up,up,0.9504892541637375,3.8493176247711425,3.8493176247711425,True,True,22
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1177,1782916214605,50,up,up,0.9291728807110727,2.0912154729879617,2.0912154729879617,True,True,23
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1228,1782916219807,50,down,up,0.9444748424494179,-5.385277287426327,-5.385277287426327,False,False,24
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1300,1782916227153,50,up,up,0.9033551951832107,3.347703349962927,3.347703349962927,True,True,25
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1351,1782916232355,50,down,up,0.9626078513160273,-4.601174387018903,-4.601174387018903,False,False,26
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1402,1782916237557,50,down,up,0.9425780828192867,-1.523202474619234,-1.523202474619234,False,False,27
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1469,1782916244401,50,down,up,0.8730462591033051,-2.009610964437414,-2.009610964437414,False,False,28
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1520,1782916249603,50,down,up,0.9297048202235043,-3.433775452860166,-3.433775452860166,False,False,29
cooldown_first_signal,hist_gradient_boosting_dynamic_full,hist_gradient_boosting,dynamic_full,0.85,candidate_c,42,20260701_192811,1577,1782916255417,50,down,up,0.9231615904588037,-0.4188969438112533,-0.4188969438112533,False,False,30
