fold_name,move_feature_set,move_threshold,direction_threshold,n_signals,n_signal_runs,directional_precision,mean_signed_return_bps,median_signed_return_bps,mean_net_return_bps,median_net_return_bps,trimmed_mean_net_return_bps
fold_1_tuesday_late,medium_trade_flow,0.65,0.6,24,6,0.7083333333333334,1.7604338352281144,1.6854269529170685,0.7604338352281146,0.6854269529170685,0.7882483518519843
fold_1_tuesday_late,medium_trade_flow,0.65,0.65,10,5,0.6,1.2778190136283343,0.9925185255205138,0.27781901362833405,-0.0074814744794862165,0.7184829774276322
fold_1_tuesday_late,medium_trade_flow,0.65,0.7,0,0,,,,,,
fold_1_tuesday_late,medium_trade_flow,0.7,0.55,21,8,0.6190476190476191,-0.039301953343583496,1.0022778329799031,-1.0393019533435837,0.0022778329799031383,-0.7054887632521983
fold_1_tuesday_late,medium_trade_flow,0.7,0.6,15,6,0.6666666666666666,0.1321706670785646,0.7661271724201946,-0.8678293329214354,-0.23387282757980543,-0.6563913320653142
fold_1_tuesday_late,medium_trade_flow,0.7,0.65,8,5,0.5,0.17595599488162694,0.15556589750664873,-0.8240440051183731,-0.8444341024933513,-0.8240440051183731
fold_1_tuesday_late,medium_trade_flow,0.7,0.7,0,0,,,,,,
fold_1_tuesday_late,medium_trade_flow,0.75,0.55,14,6,0.6428571428571429,0.09873231733300727,1.033617360901018,-0.9012676826669928,0.03361736090101797,-0.5932340246819018
fold_1_tuesday_late,medium_trade_flow,0.75,0.6,11,5,0.45454545454545453,0.7840340009752039,-0.7185989819347149,-0.21596599902479613,-1.718598981934715,-0.6760659899766279
fold_1_tuesday_late,medium_trade_flow,0.75,0.65,4,3,0.5,1.633431715196143,-0.1171031986657578,0.633431715196143,-1.1171031986657578,0.633431715196143
fold_1_tuesday_late,medium_trade_flow,0.75,0.7,0,0,,,,,,
fold_1_tuesday_late,reduced_trade_flow,0.5,0.55,341,18,0.5571847507331378,0.35257200419837625,0.29584578026597974,-0.6474279958016237,-0.7041542197340203,-0.6630862635901849
fold_1_tuesday_late,reduced_trade_flow,0.5,0.6,232,18,0.6681034482758621,0.7319294853639424,0.6566315834144465,-0.2680705146360575,-0.3433684165855535,-0.31574207241762414
fold_1_tuesday_late,reduced_trade_flow,0.5,0.65,50,15,0.58,0.3746207154266212,0.34707814040080276,-0.6253792845733789,-0.6529218595991972,-0.6342517578437614
fold_1_tuesday_late,reduced_trade_flow,0.5,0.7,2,2,0.5,4.702209672602375,4.702209672602375,3.7022096726023754,3.7022096726023754,3.7022096726023754
fold_1_tuesday_late,reduced_trade_flow,0.55,0.55,120,18,0.6416666666666667,1.206132468714945,0.7586239571716336,0.20613246871494512,-0.24137604282836644,-0.09830625506309415
fold_1_tuesday_late,reduced_trade_flow,0.55,0.6,84,16,0.6785714285714286,1.2663927170509341,1.0211172935858936,0.26639271705093426,0.02111729358589365,0.12449391051044247
fold_1_tuesday_late,reduced_trade_flow,0.55,0.65,25,13,0.56,0.3234640488444018,0.41270508717494714,-0.676535951155598,-0.5872949128250529,-0.5180173355488605
fold_1_tuesday_late,reduced_trade_flow,0.55,0.7,0,0,,,,,,
fold_1_tuesday_late,reduced_trade_flow,0.6,0.55,60,12,0.65,0.7965142007369159,0.7195981218832692,-0.20348579926308402,-0.2804018781167308,-0.24073521458507222
fold_1_tuesday_late,reduced_trade_flow,0.6,0.6,37,9,0.6486486486486487,0.5938926425862378,0.5302396449269331,-0.40610735741376225,-0.4697603550730669,-0.4890741048896154
fold_1_tuesday_late,reduced_trade_flow,0.6,0.65,12,6,0.5,-0.0194169636436962,0.15556589750664873,-1.0194169636436963,-0.8444341024933513,-0.9263329880586637
fold_1_tuesday_late,reduced_trade_flow,0.6,0.7,0,0,,,,,,
fold_1_tuesday_late,reduced_trade_flow,0.65,0.55,32,7,0.625,0.7111161723666674,1.007801020908583,-0.2888838276333327,0.007801020908583034,-0.30585765935080295
fold_1_tuesday_late,reduced_trade_flow,0.65,0.6,22,6,0.5454545454545454,0.30882463948561134,0.2689664715854745,-0.6911753605143885,-0.7310335284145255,-0.8589023243225934
fold_1_tuesday_late,reduced_trade_flow,0.65,0.65,9,5,0.4444444444444444,-0.23661279641756178,-0.10157329216164968,-1.2366127964175617,-1.1015732921616497,-1.2366127964175617
fold_1_tuesday_late,reduced_trade_flow,0.65,0.7,0,0,,,,,,
