label_spec,deadzone_type,deadzone_value,run_name,horizon,total_rows,up_count,down_count,flat_count,unknown_count,nonflat_count,up_share_total,down_share_total,flat_share_total,nonflat_share_total,up_share_nonflat
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_143056,1,2912,0,0,2911,1,0,0.0,0.0,0.9996565934065934,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_143609,1,2913,0,0,2912,1,0,0.0,0.0,0.9996567112941984,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_144124,1,2913,0,0,2912,1,0,0.0,0.0,0.9996567112941984,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_144638,1,2913,0,0,2912,1,0,0.0,0.0,0.9996567112941984,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_145150,1,2913,0,0,2912,1,0,0.0,0.0,0.9996567112941984,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_145704,1,2913,0,0,2912,1,0,0.0,0.0,0.9996567112941984,0.0,
current_tick_deadzone_0_5,ticks,0.5,20260704_125643,5,2912,57,116,2734,5,173,0.019574175824175824,0.03983516483516483,0.9388736263736264,0.059409340659340656,0.32947976878612717
current_tick_deadzone_0_5,ticks,0.5,20260704_130157,5,2913,34,72,2802,5,106,0.01167181599725369,0.024716786817713696,0.9618949536560247,0.036388602814967384,0.32075471698113206
current_tick_deadzone_0_5,ticks,0.5,20260704_130711,5,2912,54,57,2796,5,111,0.018543956043956044,0.019574175824175824,0.9601648351648352,0.03811813186813187,0.4864864864864865
current_tick_deadzone_0_5,ticks,0.5,20260704_131225,5,2912,60,90,2757,5,150,0.020604395604395604,0.030906593406593408,0.946771978021978,0.05151098901098901,0.4
current_tick_deadzone_0_5,ticks,0.5,20260704_131740,5,2913,156,33,2719,5,189,0.053553038105046344,0.01132852729145211,0.9334019910744936,0.06488156539649846,0.8253968253968254
current_tick_deadzone_0_5,ticks,0.5,20260704_132254,5,2913,138,39,2731,5,177,0.04737384140061792,0.013388259526261586,0.9375214555441126,0.0607621009268795,0.7796610169491526
current_tick_deadzone_0_5,ticks,0.5,20260704_132808,5,2913,86,56,2766,5,142,0.029522828698935806,0.01922416752488843,0.9495365602471678,0.04874699622382424,0.6056338028169014
current_tick_deadzone_0_5,ticks,0.5,20260704_133321,5,2912,269,82,2556,5,351,0.09237637362637363,0.02815934065934066,0.8777472527472527,0.12053571428571429,0.7663817663817664
current_tick_deadzone_0_5,ticks,0.5,20260704_133834,5,2913,148,264,2496,5,412,0.05080672845863371,0.09062821833161688,0.8568486096807415,0.1414349467902506,0.3592233009708738
current_tick_deadzone_0_5,ticks,0.5,20260704_134349,5,2912,108,67,2732,5,175,0.03708791208791209,0.02300824175824176,0.9381868131868132,0.06009615384615385,0.6171428571428571
current_tick_deadzone_0_5,ticks,0.5,20260704_134903,5,2912,109,72,2726,5,181,0.03743131868131868,0.024725274725274724,0.9361263736263736,0.06215659340659341,0.6022099447513812
current_tick_deadzone_0_5,ticks,0.5,20260704_135418,5,2913,63,194,2651,5,257,0.021627188465499485,0.06659800892550635,0.9100583590799862,0.08822519739100583,0.245136186770428
current_tick_deadzone_0_5,ticks,0.5,20260704_135929,5,2913,176,271,2461,5,447,0.06041881222107793,0.09303123927222795,0.8448335049776863,0.15345005149330587,0.39373601789709173
current_tick_deadzone_0_5,ticks,0.5,20260704_140444,5,2913,189,159,2560,5,348,0.06488156539649846,0.05458290422245108,0.8788190868520426,0.11946446961894953,0.5431034482758621
current_tick_deadzone_0_5,ticks,0.5,20260704_141000,5,2913,96,120,2692,5,216,0.032955715756951595,0.0411946446961895,0.924133196017851,0.07415036045314109,0.4444444444444444
current_tick_deadzone_0_5,ticks,0.5,20260704_141515,5,2913,53,39,2816,5,92,0.018194301407483692,0.013388259526261586,0.9667009955372469,0.03158256093374528,0.5760869565217391
current_tick_deadzone_0_5,ticks,0.5,20260704_142028,5,2913,90,125,2693,5,215,0.030895983522142123,0.04291108822519739,0.9244764847236526,0.07380707174733951,0.4186046511627907
current_tick_deadzone_0_5,ticks,0.5,20260704_142541,5,2912,67,79,2761,5,146,0.02300824175824176,0.02712912087912088,0.9481456043956044,0.05013736263736264,0.4589041095890411
current_tick_deadzone_0_5,ticks,0.5,20260704_143056,5,2912,78,134,2695,5,212,0.026785714285714284,0.04601648351648352,0.9254807692307693,0.07280219780219781,0.36792452830188677
current_tick_deadzone_0_5,ticks,0.5,20260704_143609,5,2913,147,212,2549,5,359,0.05046343975283213,0.07277720562993477,0.8750429110882252,0.12324064538276691,0.40947075208913647
current_tick_deadzone_0_5,ticks,0.5,20260704_144124,5,2913,80,56,2772,5,136,0.02746309646412633,0.01922416752488843,0.9515962924819773,0.04668726398901476,0.5882352941176471
current_tick_deadzone_0_5,ticks,0.5,20260704_144638,5,2913,128,68,2712,5,196,0.04394095434260213,0.02334363199450738,0.9309989701338826,0.06728458633710951,0.6530612244897959
current_tick_deadzone_0_5,ticks,0.5,20260704_145150,5,2913,110,60,2738,5,170,0.0377617576381737,0.02059732234809475,0.9399244764847237,0.05835907998626845,0.6470588235294118
current_tick_deadzone_0_5,ticks,0.5,20260704_145704,5,2913,16,50,2842,5,66,0.0054926192928252664,0.017164435290078956,0.9756265018880879,0.02265705458290422,0.24242424242424243
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_125643,5,2912,18,18,2871,5,36,0.006181318681318681,0.006181318681318681,0.9859203296703297,0.012362637362637362,0.5
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_130157,5,2913,7,9,2892,5,16,0.002403020940611054,0.003089598352214212,0.9927909371781668,0.0054926192928252664,0.4375
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_130711,5,2912,4,9,2894,5,13,0.0013736263736263737,0.0030906593406593405,0.9938186813186813,0.004464285714285714,0.3076923076923077
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_131225,5,2912,16,10,2881,5,26,0.005494505494505495,0.003434065934065934,0.9893543956043956,0.008928571428571428,0.6153846153846154
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_131740,5,2913,11,0,2897,5,11,0.0037761757638173706,0.0,0.9945073807071747,0.0037761757638173706,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_132254,5,2913,2,11,2895,5,13,0.0006865774116031583,0.0037761757638173706,0.9938208032955715,0.004462753175420529,0.15384615384615385
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_132808,5,2913,0,5,2903,5,5,0.0,0.0017164435290078957,0.9965671129419842,0.0017164435290078957,0.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_133321,5,2912,11,22,2874,5,33,0.0037774725274725275,0.007554945054945055,0.9869505494505495,0.011332417582417582,0.3333333333333333
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_133834,5,2913,46,54,2808,5,100,0.01579128046687264,0.018537590113285273,0.9639546858908342,0.03432887058015791,0.46
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_134349,5,2912,15,0,2892,5,15,0.005151098901098901,0.0,0.9931318681318682,0.005151098901098901,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_134903,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_135418,5,2913,4,16,2888,5,20,0.0013731548232063166,0.0054926192928252664,0.9914177823549605,0.006865774116031583,0.2
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_135929,5,2913,19,36,2853,5,55,0.006522485410230003,0.012358393408856848,0.9794026776519053,0.01888087881908685,0.34545454545454546
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_140444,5,2913,36,19,2853,5,55,0.012358393408856848,0.006522485410230003,0.9794026776519053,0.01888087881908685,0.6545454545454545
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_141000,5,2913,26,11,2871,5,37,0.008925506350841057,0.0037761757638173706,0.9855818743563337,0.012701682114658427,0.7027027027027027
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_141515,5,2913,14,5,2889,5,19,0.004806041881222108,0.0017164435290078957,0.9917610710607621,0.006522485410230003,0.7368421052631579
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_142028,5,2913,11,25,2872,5,36,0.0037761757638173706,0.008582217645039478,0.9859251630621353,0.012358393408856848,0.3055555555555556
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_142541,5,2912,6,0,2901,5,6,0.0020604395604395605,0.0,0.9962225274725275,0.0020604395604395605,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_143056,5,2912,10,6,2891,5,16,0.003434065934065934,0.0020604395604395605,0.9927884615384616,0.005494505494505495,0.625
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_143609,5,2913,15,9,2884,5,24,0.005149330587023687,0.003089598352214212,0.9900446275317542,0.008238928939237899,0.625
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_144124,5,2913,18,8,2882,5,26,0.006179196704428424,0.0027463096464126332,0.9893580501201511,0.008925506350841057,0.6923076923076923
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_144638,5,2913,0,16,2892,5,16,0.0,0.0054926192928252664,0.9927909371781668,0.0054926192928252664,0.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_145150,5,2913,10,4,2894,5,14,0.0034328870580157913,0.0013731548232063166,0.99347751458977,0.004806041881222108,0.7142857142857143
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_145704,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_125643,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_130157,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_130711,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_131225,5,2912,0,1,2906,5,1,0.0,0.00034340659340659343,0.9979395604395604,0.00034340659340659343,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_131740,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_132254,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_132808,5,2913,0,4,2904,5,4,0.0,0.0013731548232063166,0.9969104016477858,0.0013731548232063166,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_133321,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_133834,5,2913,13,7,2888,5,20,0.004462753175420529,0.002403020940611054,0.9914177823549605,0.006865774116031583,0.65
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_134349,5,2912,4,0,2903,5,4,0.0013736263736263737,0.0,0.9969093406593407,0.0013736263736263737,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_134903,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_135418,5,2913,0,9,2899,5,9,0.0,0.003089598352214212,0.9951939581187779,0.003089598352214212,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_135929,5,2913,5,6,2897,5,11,0.0017164435290078957,0.0020597322348094747,0.9945073807071747,0.0037761757638173706,0.45454545454545453
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_140444,5,2913,5,5,2898,5,10,0.0017164435290078957,0.0017164435290078957,0.9948506694129763,0.0034328870580157913,0.5
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_141000,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_141515,5,2913,4,0,2904,5,4,0.0013731548232063166,0.0,0.9969104016477858,0.0013731548232063166,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_142028,5,2913,0,4,2904,5,4,0.0,0.0013731548232063166,0.9969104016477858,0.0013731548232063166,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_142541,5,2912,4,0,2903,5,4,0.0013736263736263737,0.0,0.9969093406593407,0.0013736263736263737,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_143056,5,2912,0,0,2907,5,0,0.0,0.0,0.998282967032967,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_143609,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_144124,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_144638,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_145150,5,2913,4,0,2904,5,4,0.0013731548232063166,0.0,0.9969104016477858,0.0013731548232063166,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_145704,5,2913,0,0,2908,5,0,0.0,0.0,0.9982835564709921,0.0,
current_tick_deadzone_0_5,ticks,0.5,20260704_125643,10,2912,97,204,2601,10,301,0.03331043956043956,0.07005494505494506,0.8932005494505495,0.10336538461538461,0.3222591362126246
current_tick_deadzone_0_5,ticks,0.5,20260704_130157,10,2913,59,122,2722,10,181,0.020254033642293168,0.04188122210779265,0.9344318571918984,0.06213525575008582,0.3259668508287293
current_tick_deadzone_0_5,ticks,0.5,20260704_130711,10,2912,96,107,2699,10,203,0.03296703296703297,0.036744505494505496,0.9268543956043956,0.06971153846153846,0.4729064039408867
current_tick_deadzone_0_5,ticks,0.5,20260704_131225,10,2912,110,152,2640,10,262,0.03777472527472527,0.0521978021978022,0.9065934065934066,0.08997252747252747,0.4198473282442748
current_tick_deadzone_0_5,ticks,0.5,20260704_131740,10,2913,262,59,2582,10,321,0.08994164092001374,0.020254033642293168,0.8863714383796774,0.1101956745623069,0.8161993769470405
current_tick_deadzone_0_5,ticks,0.5,20260704_132254,10,2913,257,69,2577,10,326,0.08822519739100583,0.02368692070030896,0.8846549948506695,0.1119121180913148,0.7883435582822086
current_tick_deadzone_0_5,ticks,0.5,20260704_132808,10,2913,161,109,2633,10,270,0.05526948163405424,0.03741846893237213,0.9038791623755579,0.09268795056642637,0.5962962962962963
current_tick_deadzone_0_5,ticks,0.5,20260704_133321,10,2912,468,145,2289,10,613,0.16071428571428573,0.04979395604395604,0.7860576923076923,0.21050824175824176,0.763458401305057
current_tick_deadzone_0_5,ticks,0.5,20260704_133834,10,2913,251,408,2244,10,659,0.08616546515619636,0.1400617919670443,0.7703398558187435,0.22622725712324065,0.38088012139605465
current_tick_deadzone_0_5,ticks,0.5,20260704_134349,10,2912,196,125,2581,10,321,0.0673076923076923,0.042925824175824176,0.8863324175824175,0.11023351648351648,0.6105919003115264
current_tick_deadzone_0_5,ticks,0.5,20260704_134903,10,2912,193,132,2577,10,325,0.06627747252747253,0.04532967032967033,0.8849587912087912,0.11160714285714286,0.5938461538461538
current_tick_deadzone_0_5,ticks,0.5,20260704_135418,10,2913,117,348,2438,10,465,0.04016477857878476,0.11946446961894953,0.8369378647442499,0.1596292481977343,0.25161290322580643
current_tick_deadzone_0_5,ticks,0.5,20260704_135929,10,2913,304,481,2118,10,785,0.10435976656368005,0.16512186749055957,0.7270854788877446,0.26948163405423964,0.3872611464968153
current_tick_deadzone_0_5,ticks,0.5,20260704_140444,10,2913,313,285,2305,10,598,0.10744936491589427,0.09783728115345006,0.7912804668726399,0.20528664606934433,0.5234113712374582
current_tick_deadzone_0_5,ticks,0.5,20260704_141000,10,2913,169,217,2517,10,386,0.058015791280466876,0.07449364915894267,0.8640576725025747,0.13250944043940954,0.4378238341968912
current_tick_deadzone_0_5,ticks,0.5,20260704_141515,10,2913,98,66,2739,10,164,0.03364229316855476,0.02265705458290422,0.9402677651905252,0.05629934775145898,0.5975609756097561
current_tick_deadzone_0_5,ticks,0.5,20260704_142028,10,2913,161,216,2526,10,377,0.05526948163405424,0.07415036045314109,0.8671472708547889,0.12941984208719534,0.4270557029177719
current_tick_deadzone_0_5,ticks,0.5,20260704_142541,10,2912,130,141,2631,10,271,0.044642857142857144,0.04842032967032967,0.9035027472527473,0.09306318681318682,0.4797047970479705
current_tick_deadzone_0_5,ticks,0.5,20260704_143056,10,2912,142,254,2506,10,396,0.048763736263736264,0.08722527472527472,0.8605769230769231,0.13598901098901098,0.35858585858585856
current_tick_deadzone_0_5,ticks,0.5,20260704_143609,10,2913,271,368,2264,10,639,0.09303123927222795,0.1263302437349811,0.7772056299347752,0.21936148300720906,0.4241001564945227
current_tick_deadzone_0_5,ticks,0.5,20260704_144124,10,2913,146,106,2651,10,252,0.050120151047030555,0.036388602814967384,0.9100583590799862,0.08650875386199794,0.5793650793650794
current_tick_deadzone_0_5,ticks,0.5,20260704_144638,10,2913,241,124,2538,10,365,0.08273257809818058,0.042567799519395814,0.8712667353244078,0.12530037761757637,0.6602739726027397
current_tick_deadzone_0_5,ticks,0.5,20260704_145150,10,2913,202,111,2590,10,313,0.06934431857191899,0.03810504634397528,0.8891177480260899,0.10744936491589427,0.645367412140575
current_tick_deadzone_0_5,ticks,0.5,20260704_145704,10,2913,31,95,2777,10,126,0.010641949879848954,0.032612427051150014,0.9533127360109852,0.04325437693099897,0.24603174603174602
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_125643,10,2912,38,36,2828,10,74,0.01304945054945055,0.012362637362637362,0.9711538461538461,0.025412087912087912,0.5135135135135135
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_130157,10,2913,17,19,2867,10,36,0.005835907998626845,0.006522485410230003,0.9842087195331274,0.012358393408856848,0.4722222222222222
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_130711,10,2912,9,19,2874,10,28,0.0030906593406593405,0.006524725274725275,0.9869505494505495,0.009615384615384616,0.32142857142857145
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_131225,10,2912,36,26,2840,10,62,0.012362637362637362,0.008928571428571428,0.9752747252747253,0.021291208791208792,0.5806451612903226
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_131740,10,2913,17,0,2886,10,17,0.005835907998626845,0.0,0.9907312049433573,0.005835907998626845,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_132254,10,2913,2,21,2880,10,23,0.0006865774116031583,0.007209062821833162,0.9886714727085479,0.00789564023343632,0.08695652173913043
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_132808,10,2913,0,10,2893,10,10,0.0,0.0034328870580157913,0.9931342258839684,0.0034328870580157913,0.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_133321,10,2912,26,42,2834,10,68,0.008928571428571428,0.014423076923076924,0.9732142857142857,0.023351648351648352,0.38235294117647056
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_133834,10,2913,79,108,2716,10,187,0.02711980775832475,0.037075180226570546,0.9323721249570889,0.0641949879848953,0.42245989304812837
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_134349,10,2912,30,0,2872,10,30,0.010302197802197802,0.0,0.9862637362637363,0.010302197802197802,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_134903,10,2912,1,0,2901,10,1,0.00034340659340659343,0.0,0.9962225274725275,0.00034340659340659343,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_135418,10,2913,5,38,2860,10,43,0.0017164435290078957,0.013044970820460007,0.9818056985925163,0.014761414349467903,0.11627906976744186
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_135929,10,2913,45,80,2778,10,125,0.015447991761071062,0.02746309646412633,0.9536560247167868,0.04291108822519739,0.36
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_140444,10,2913,87,53,2763,10,140,0.029866117404737384,0.018194301407483692,0.9485066941297632,0.048060418812221076,0.6214285714285714
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_141000,10,2913,52,29,2822,10,81,0.017851012701682115,0.009955372468245795,0.9687607277720564,0.027806385169927908,0.6419753086419753
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_141515,10,2913,29,10,2864,10,39,0.009955372468245795,0.0034328870580157913,0.9831788534157226,0.013388259526261586,0.7435897435897436
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_142028,10,2913,26,53,2824,10,79,0.008925506350841057,0.018194301407483692,0.9694473051836594,0.02711980775832475,0.3291139240506329
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_142541,10,2912,13,0,2889,10,13,0.004464285714285714,0.0,0.9921016483516484,0.004464285714285714,1.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_143056,10,2912,27,16,2859,10,43,0.009271978021978022,0.005494505494505495,0.9817994505494505,0.014766483516483516,0.627906976744186
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_143609,10,2913,36,26,2841,10,62,0.012358393408856848,0.008925506350841057,0.9752832131822863,0.021283899759697907,0.5806451612903226
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_144124,10,2913,39,18,2846,10,57,0.013388259526261586,0.006179196704428424,0.9769996567112942,0.01956745623069001,0.6842105263157895
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_144638,10,2913,0,36,2867,10,36,0.0,0.012358393408856848,0.9842087195331274,0.012358393408856848,0.0
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_145150,10,2913,20,9,2874,10,29,0.006865774116031583,0.003089598352214212,0.9866117404737385,0.009955372468245795,0.6896551724137931
cost_aware_bps_deadzone_1_0,bps,1.0,20260704_145704,10,2913,0,0,2903,10,0,0.0,0.0,0.9965671129419842,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_125643,10,2912,0,0,2902,10,0,0.0,0.0,0.9965659340659341,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_130157,10,2913,0,0,2903,10,0,0.0,0.0,0.9965671129419842,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_130711,10,2912,0,0,2902,10,0,0.0,0.0,0.9965659340659341,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_131225,10,2912,0,6,2896,10,6,0.0,0.0020604395604395605,0.9945054945054945,0.0020604395604395605,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_131740,10,2913,4,0,2899,10,4,0.0013731548232063166,0.0,0.9951939581187779,0.0013731548232063166,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_132254,10,2913,0,0,2903,10,0,0.0,0.0,0.9965671129419842,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_132808,10,2913,0,9,2894,10,9,0.0,0.003089598352214212,0.99347751458977,0.003089598352214212,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_133321,10,2912,0,0,2902,10,0,0.0,0.0,0.9965659340659341,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_133834,10,2913,29,20,2854,10,49,0.009955372468245795,0.006865774116031583,0.9797459663577068,0.01682114658427738,0.5918367346938775
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_134349,10,2912,9,0,2893,10,9,0.0030906593406593405,0.0,0.9934752747252747,0.0030906593406593405,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_134903,10,2912,0,0,2902,10,0,0.0,0.0,0.9965659340659341,0.0,
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_135418,10,2913,0,19,2884,10,19,0.0,0.006522485410230003,0.9900446275317542,0.006522485410230003,0.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_135929,10,2913,10,19,2874,10,29,0.0034328870580157913,0.006522485410230003,0.9866117404737385,0.009955372468245795,0.3448275862068966
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_140444,10,2913,11,10,2882,10,21,0.0037761757638173706,0.0034328870580157913,0.9893580501201511,0.007209062821833162,0.5238095238095238
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_141000,10,2913,6,0,2897,10,6,0.0020597322348094747,0.0,0.9945073807071747,0.0020597322348094747,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_141515,10,2913,9,0,2894,10,9,0.003089598352214212,0.0,0.99347751458977,0.003089598352214212,1.0
cost_aware_bps_deadzone_2_0,bps,2.0,20260704_142028,10,2913,0,9,2894,10,9,0.0,0.003089598352214212,0.99347751458977,0.003089598352214212,0.0
